2012-02-21 22:20:57,550 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/08/1840119/reputed-mobster-the-large-guy.html : $.posts.*.message
2012-02-21 22:20:57,550 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/21/1872458/big-questions-still-unanswered.html : $.posts.*.message
2012-02-21 22:20:57,550 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/20/1870999/israelis-fear-homefront-vulnerable.html : $.posts.*.message
2012-02-21 22:20:57,551 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/15/1857405/oil-prices-climb-as-iran-stops.html : $.posts.*.message
2012-02-21 22:20:57,551 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/19/1868204_iconic-sudanese-singer-mohammed.html : $.posts.*.message
2012-02-21 22:20:57,551 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/01/13/1776908/the-days-best-011312.html : $.posts.*.message
2012-02-21 22:20:57,552 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/14/1855486/us-europe-look-at-fast-but-risky.html : $.posts.*.message
2012-02-21 22:20:57,552 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/16/1860179/israel-asks-un-to-condemn-attacks.html : $.posts.*.message
2012-02-21 22:20:57,552 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/18/1864754_400-iran-exiles-reluctantly-move.html : $.posts.*.message
2012-02-21 22:20:57,565 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/opinion/editorials/ : $.posts.*.message
2012-02-21 22:20:57,566 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/21/1873830/iran-says-will-strike-its-foes.html : $.posts.*.message
2012-02-21 22:20:57,566 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/19/1868400/israel-pm-aide-to-resign-over.html : $.posts.*.message
2012-02-21 22:20:57,566 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/15/1857160/israel-thai-bombs-similar-to-those.html : $.posts.*.message
2012-02-21 22:20:57,574 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/14/1853988/oil-hovers-below-101-ahead-of.html : $.posts.*.message
2012-02-21 22:20:57,574 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/05/1832732/israeli-premier-to-visit-us-to.html : $.posts.*.message
2012-02-21 22:20:57,574 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/19/1868165/pope-leads-new-cardinals-in-mass.html : $.posts.*.message
2012-02-21 22:20:57,575 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/14/1854627/israeli-relief-delegation-welcomed.html : $.posts.*.message
2012-02-21 22:20:57,575 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/14/1854530/iraq-born-islamist-cleric-in-norway.html : $.posts.*.message
2012-02-21 22:20:57,575 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/12/v-print/1845272/israel-and-iran.html : $.posts.*.message
2012-02-21 22:20:57,576 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/09/1841947/daughter-jailed-tymoshenko-denied.html : $.posts.*.message
2012-02-21 22:20:57,576 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/21/1871704/fear-mounts-in-israel-of-iranian.html : $.posts.*.message
2012-02-21 22:20:57,577 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/16/1858659/honduras-prison-fire-is-deadliest.html : $.posts.*.message
2012-02-21 22:20:57,577 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/10/1845854/us-officials-al-qaida-behind-syria.html : $.posts.*.message
2012-02-21 22:20:57,578 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/09/1841286/dwindling-time-rising-tension.html : $.posts.*.message
2012-02-21 22:20:57,578 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/16/1860366_israels-newest-politician-breaks.html : $.posts.*.message
2012-02-21 22:20:57,578 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/05/1832872/just-a-bluff-fears-grow-of-israeli.html : $.posts.*.message
2012-02-21 22:20:57,579 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/09/1842695/hamas-drifting-away-from-longtime.html : $.posts.*.message
2012-02-21 22:20:57,579 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/20/1871131/iraq-officials-violence-drops.html : $.posts.*.message
2012-02-21 22:20:57,594 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/19/1868167/white-house-national-security.html : $.posts.*.message
2012-02-21 22:20:57,594 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/16/1860535/iran-seeks-unity-around-memory.html : $.posts.*.message
2012-02-21 22:20:57,595 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/20/1870165/uk-terror-suspect-alleges-kenya.html : $.posts.*.message
2012-02-21 22:20:57,595 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/18/1864709/thailand-questions-open-door-after.html : $.posts.*.message
2012-02-21 22:20:57,595 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/15/1858317_nypd-ups-security-around-israeli.html : $.posts.*.message
2012-02-21 22:20:57,596 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/21/1873222/new-claims-suggest-sweep-of-irans.html : $.posts.*.message
2012-02-21 22:20:57,596 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/19/1868166/manila-refrained-from-syria-vote.html : $.posts.*.message
2012-02-21 22:20:57,597 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/07/1836524/explosion-hits-near-military-base.html : $.posts.*.message
2012-02-21 22:20:57,597 ERROR | generalParsers.py : 63 : www.newsobserver.com - Parse Failed http://www.newsobserver.com/2012/02/14/1854736/ap-interview-tibetan-exile-warns.html : $.posts.*.message
